Year,Country Name,Indicator Name,Value
2013,Finland,Women_unemp,7.2
2014,Finland,Women_unemp,7.5
2015,Finland,Women_unemp,8.4
2016,Finland,Women_unemp,8.0
2017,Finland,Women_unemp,8.0
2018,Finland,Women_unemp,6.8
2019,Finland,Women_unemp,5.8
2020,Finland,Women_unemp,6.9
2021,Finland,Women_unemp,6.2
2022,Finland,Women_unemp,0.0
2010,France,Women_unemp,8.7
2011,France,Women_unemp,8.9
2012,France,Women_unemp,8.7
2013,France,Women_unemp,8.9
2014,France,Women_unemp,9.2
2015,France,Women_unemp,9.0
2016,France,Women_unemp,9.0
2017,France,Women_unemp,8.5
2018,France,Women_unemp,8.3
2019,France,Women_unemp,7.7
2020,France,Women_unemp,7.2
2021,France,Women_unemp,7.1
2022,France,Women_unemp,0.0
2010,Germany,Women_unemp,6.1
2011,Germany,Women_unemp,5.2
2012,Germany,Women_unemp,4.7
2013,Germany,Women_unemp,4.5
2014,Germany,Women_unemp,4.2
2015,Germany,Women_unemp,3.7
2016,Germany,Women_unemp,3.3
2017,Germany,Women_unemp,2.9
2018,Germany,Women_unemp,2.5
2019,Germany,Women_unemp,2.3
2020,Germany,Women_unemp,2.7
2021,Germany,Women_unemp,2.7
2022,Germany,Women_unemp,0.0
2010,Greece,Women_unemp,16.2
2011,Greece,Women_unemp,21.4
2012,Greece,Women_unemp,27.9
2013,Greece,Women_unemp,30.7
2014,Greece,Women_unemp,29.8
2015,Greece,Women_unemp,28.7
2016,Greece,Women_unemp,27.7
2017,Greece,Women_unemp,25.4
2018,Greece,Women_unemp,23.3
2019,Greece,Women_unemp,20.3
2020,Greece,Women_unemp,20.1
2021,Greece,Women_unemp,18.2
2022,Greece,Women_unemp,0.0
2010,Hungary,Women_unemp,0.0
2011,Hungary,Women_unemp,0.0
2012,Hungary,Women_unemp,0.0
2013,Hungary,Women_unemp,0.0
2014,Hungary,Women_unemp,0.0
2015,Hungary,Women_unemp,0.0
2016,Hungary,Women_unemp,0.0
2017,Hungary,Women_unemp,0.0
2018,Hungary,Women_unemp,0.0
2019,Hungary,Women_unemp,0.0
2020,Hungary,Women_unemp,0.0
2021,Hungary,Women_unemp,0.0
2022,Hungary,Women_unemp,0.0
2010,Iceland,Women_unemp,0.0
2011,Iceland,Women_unemp,0.0
2012,Iceland,Women_unemp,0.0
2013,Iceland,Women_unemp,0.0
2014,Iceland,Women_unemp,0.0
2015,Iceland,Women_unemp,0.0
2016,Iceland,Women_unemp,0.0
2017,Iceland,Women_unemp,0.0
2018,Iceland,Women_unemp,0.0
2019,Iceland,Women_unemp,0.0
2020,Iceland,Women_unemp,0.0
2021,Iceland,Women_unemp,0.0
2022,Iceland,Women_unemp,0.0
2010,Ireland,Women_unemp,9.2
2011,Ireland,Women_unemp,10.0
2012,Ireland,Women_unemp,10.1
2013,Ireland,Women_unemp,9.8
2014,Ireland,Women_unemp,8.6
2015,Ireland,Women_unemp,7.2
2016,Ireland,Women_unemp,6.0
2017,Ireland,Women_unemp,5.8
2018,Ireland,Women_unemp,5.0
2019,Ireland,Women_unemp,4.3
2020,Ireland,Women_unemp,5.2
2021,Ireland,Women_unemp,5.7
2022,Ireland,Women_unemp,0.0
2010,Italy,Women_unemp,9.2
2011,Italy,Women_unemp,9.0
2012,Italy,Women_unemp,11.3
2013,Italy,Women_unemp,12.4
2014,Italy,Women_unemp,13.3
2015,Italy,Women_unemp,12.0
2016,Italy,Women_unemp,12.2
2017,Italy,Women_unemp,11.9
2018,Italy,Women_unemp,11.2
2019,Italy,Women_unemp,10.5
2020,Italy,Women_unemp,9.6
2021,Italy,Women_unemp,9.8
2022,Italy,Women_unemp,0.0
2010,Luxembourg,Women_unemp,3.6
2011,Luxembourg,Women_unemp,4.1
2012,Luxembourg,Women_unemp,3.9
2013,Luxembourg,Women_unemp,3.9
2014,Luxembourg,Women_unemp,4.0
2015,Luxembourg,Women_unemp,4.4
2016,Luxembourg,Women_unemp,4.0
2017,Luxembourg,Women_unemp,3.7
2018,Luxembourg,Women_unemp,4.2
2019,Luxembourg,Women_unemp,3.8
2020,Luxembourg,Women_unemp,3.9
2021,Luxembourg,Women_unemp,3.8
2022,Luxembourg,Women_unemp,0.0
2010,Netherlands,Women_unemp,4.0
2011,Netherlands,Women_unemp,3.7
2012,Netherlands,Women_unemp,5.4
2013,Netherlands,Women_unemp,6.4
2014,Netherlands,Women_unemp,7.0
2015,Netherlands,Women_unemp,6.5
2016,Netherlands,Women_unemp,5.8
2017,Netherlands,Women_unemp,4.7
2018,Netherlands,Women_unemp,3.4
2019,Netherlands,Women_unemp,2.8
2020,Netherlands,Women_unemp,4.3
2021,Netherlands,Women_unemp,3.7
2022,Netherlands,Women_unemp,0.0
2010,Norway,Women_unemp,0.0
2011,Norway,Women_unemp,0.0
2012,Norway,Women_unemp,0.0
2013,Norway,Women_unemp,0.0
2014,Norway,Women_unemp,0.0
2015,Norway,Women_unemp,0.0
2016,Norway,Women_unemp,0.0
2017,Norway,Women_unemp,0.0
2018,Norway,Women_unemp,0.0
2019,Norway,Women_unemp,0.0
2020,Norway,Women_unemp,0.0
2021,Norway,Women_unemp,0.0
2022,Norway,Women_unemp,0.0
2010,Poland,Women_unemp,0.0
2011,Poland,Women_unemp,0.0
2012,Poland,Women_unemp,0.0
2013,Poland,Women_unemp,0.0
2014,Poland,Women_unemp,0.0
2015,Poland,Women_unemp,0.0
2016,Poland,Women_unemp,0.0
2017,Poland,Women_unemp,0.0
2018,Poland,Women_unemp,0.0
2019,Poland,Women_unemp,0.0
2020,Poland,Women_unemp,0.0
2021,Poland,Women_unemp,0.0
2022,Poland,Women_unemp,0.0
2010,Portugal,Women_unemp,12.0
2011,Portugal,Women_unemp,13.3
2012,Portugal,Women_unemp,15.8
2013,Portugal,Women_unemp,16.5
2014,Portugal,Women_unemp,14.6
2015,Portugal,Women_unemp,12.9
2016,Portugal,Women_unemp,11.2
2017,Portugal,Women_unemp,9.5
2018,Portugal,Women_unemp,7.3
2019,Portugal,Women_unemp,6.9
2020,Portugal,Women_unemp,6.9
2021,Portugal,Women_unemp,6.6
2022,Portugal,Women_unemp,0.0
2010,Slovakia,Women_unemp,14.6
2011,Slovakia,Women_unemp,13.6
2012,Slovakia,Women_unemp,14.6
2013,Slovakia,Women_unemp,14.6
2014,Slovakia,Women_unemp,13.7
2015,Slovakia,Women_unemp,12.9
2016,Slovakia,Women_unemp,10.8
2017,Slovakia,Women_unemp,8.5
2018,Slovakia,Women_unemp,7.0
2019,Slovakia,Women_unemp,6.0
2020,Slovakia,Women_unemp,7.1
2021,Slovakia,Women_unemp,7.0
2022,Slovakia,Women_unemp,0.0
2010,Spain,Women_unemp,18.8
2011,Spain,Women_unemp,20.4
2012,Spain,Women_unemp,23.5
2013,Spain,Women_unemp,25.2
2014,Spain,Women_unemp,24.1
2015,Spain,Women_unemp,22.3
2016,Spain,Women_unemp,20.2
2017,Spain,Women_unemp,17.9
2018,Spain,Women_unemp,15.9
2019,Spain,Women_unemp,14.8
2020,Spain,Women_unemp,15.2
2021,Spain,Women_unemp,14.8
2022,Spain,Women_unemp,0.0
2010,Sweden,Women_unemp,0.0
2011,Sweden,Women_unemp,0.0
2012,Sweden,Women_unemp,0.0
2013,Sweden,Women_unemp,0.0
2014,Sweden,Women_unemp,0.0
2015,Sweden,Women_unemp,0.0
2016,Sweden,Women_unemp,0.0
2017,Sweden,Women_unemp,0.0
2018,Sweden,Women_unemp,0.0
2019,Sweden,Women_unemp,0.0
2020,Sweden,Women_unemp,0.0
2021,Sweden,Women_unemp,0.0
2022,Sweden,Women_unemp,0.0
2010,Switzerland,Women_unemp,0.0
2011,Switzerland,Women_unemp,0.0
2012,Switzerland,Women_unemp,0.0
2013,Switzerland,Women_unemp,0.0
2014,Switzerland,Women_unemp,0.0
2015,Switzerland,Women_unemp,0.0
2016,Switzerland,Women_unemp,0.0
2017,Switzerland,Women_unemp,0.0
2018,Switzerland,Women_unemp,0.0
2019,Switzerland,Women_unemp,0.0
2020,Switzerland,Women_unemp,0.0
2021,Switzerland,Women_unemp,0.0
2022,Switzerland,Women_unemp,0.0
2010,United Kingdom,Women_unemp,0.0
2011,United Kingdom,Women_unemp,0.0
2012,United Kingdom,Women_unemp,0.0
2013,United Kingdom,Women_unemp,0.0
2014,United Kingdom,Women_unemp,0.0
2015,United Kingdom,Women_unemp,0.0
2016,United Kingdom,Women_unemp,0.0
2017,United Kingdom,Women_unemp,0.0
2018,United Kingdom,Women_unemp,0.0
2019,United Kingdom,Women_unemp,0.0
2020,United Kingdom,Women_unemp,0.0
2021,United Kingdom,Women_unemp,0.0
2022,United Kingdom,Women_unemp,0.0
2010,Estonia,Women_unemp,13.4
2011,Estonia,Women_unemp,11.2
2012,Estonia,Women_unemp,9.0
2013,Estonia,Women_unemp,8.1
2014,Estonia,Women_unemp,6.7
2015,Estonia,Women_unemp,5.9
2016,Estonia,Women_unemp,5.9
2017,Estonia,Women_unemp,5.4
2018,Estonia,Women_unemp,5.2
2019,Estonia,Women_unemp,4.8
2020,Estonia,Women_unemp,6.3
2021,Estonia,Women_unemp,5.2
2022,Estonia,Women_unemp,0.0
2010,Russia,Women_unemp,0.0
2011,Russia,Women_unemp,0.0
2012,Russia,Women_unemp,0.0
2013,Russia,Women_unemp,0.0
2014,Russia,Women_unemp,0.0
2015,Russia,Women_unemp,0.0
2016,Russia,Women_unemp,0.0
2017,Russia,Women_unemp,0.0
2018,Russia,Women_unemp,0.0
2019,Russia,Women_unemp,0.0
2020,Russia,Women_unemp,0.0
2021,Russia,Women_unemp,0.0
2010,Slovenia,Women_unemp,6.9
2011,Slovenia,Women_unemp,7.8
2012,Slovenia,Women_unemp,9.1
2013,Slovenia,Women_unemp,10.1
2014,Slovenia,Women_unemp,10.3
2015,Slovenia,Women_unemp,9.7
2016,Slovenia,Women_unemp,8.2
2017,Slovenia,Women_unemp,7.1
2018,Slovenia,Women_unemp,5.4
2019,Slovenia,Women_unemp,4.8
2020,Slovenia,Women_unemp,5.1
2021,Slovenia,Women_unemp,4.9
2022,Slovenia,Women_unemp,0.0
2010,Latvia,Women_unemp,0.0
2011,Latvia,Women_unemp,0.0
2012,Latvia,Women_unemp,0.0
2013,Latvia,Women_unemp,0.0
2014,Latvia,Women_unemp,0.0
2015,Latvia,Women_unemp,0.0
2016,Latvia,Women_unemp,0.0
2017,Latvia,Women_unemp,8.0
2018,Latvia,Women_unemp,6.5
2019,Latvia,Women_unemp,5.6
2020,Latvia,Women_unemp,7.1
2021,Latvia,Women_unemp,6.7
2022,Latvia,Women_unemp,0.0
2010,Lithuania,Women_unemp,0.0
2011,Lithuania,Women_unemp,0.0
2012,Lithuania,Women_unemp,0.0
2013,Lithuania,Women_unemp,0.0
2014,Lithuania,Women_unemp,0.0
2015,Lithuania,Women_unemp,0.0
2016,Lithuania,Women_unemp,0.0
2017,Lithuania,Women_unemp,0.0
2018,Lithuania,Women_unemp,5.5
2019,Lithuania,Women_unemp,5.7
2020,Lithuania,Women_unemp,7.7
2021,Lithuania,Women_unemp,6.6
2022,Lithuania,Women_unemp,0.0
2010,Croatia,Women_unemp,0.0
2011,Croatia,Women_unemp,0.0
2012,Croatia,Women_unemp,0.0
2013,Croatia,Women_unemp,0.0
2014,Croatia,Women_unemp,0.0
2015,Croatia,Women_unemp,0.0
2016,Croatia,Women_unemp,0.0
2017,Croatia,Women_unemp,0.0
2018,Croatia,Women_unemp,0.0
2019,Croatia,Women_unemp,0.0
2020,Croatia,Women_unemp,0.0
2021,Croatia,Women_unemp,0.0
2022,Croatia,Women_unemp,0.0
2010,Austria,Men_unemp,3.8
2011,Austria,Men_unemp,3.3
2012,Austria,Men_unemp,4.1
2013,Austria,Men_unemp,4.4
2014,Austria,Men_unemp,4.8
2015,Austria,Men_unemp,5.0
2016,Austria,Men_unemp,5.1
2017,Austria,Men_unemp,4.7
2018,Austria,Men_unemp,3.8
2019,Austria,Men_unemp,3.7
2020,Austria,Men_unemp,4.7
2021,Austria,Men_unemp,4.8
2022,Austria,Men_unemp,0.0
2010,Belgium,Men_unemp,6.7
2011,Belgium,Men_unemp,5.7
2012,Belgium,Men_unemp,5.8
2013,Belgium,Men_unemp,6.8
2014,Belgium,Men_unemp,7.2
2015,Belgium,Men_unemp,7.4
2016,Belgium,Men_unemp,6.5
2017,Belgium,Men_unemp,5.8
2018,Belgium,Men_unemp,4.9
2019,Belgium,Men_unemp,4.7
2020,Belgium,Men_unemp,4.8
2021,Belgium,Men_unemp,5.8
2022,Belgium,Men_unemp,0.0
2010,Denmark,Men_unemp,0.0
2011,Denmark,Men_unemp,0.0
2012,Denmark,Men_unemp,0.0
2013,Denmark,Men_unemp,0.0
2014,Denmark,Men_unemp,0.0
2015,Denmark,Men_unemp,0.0
2016,Denmark,Men_unemp,0.0
2017,Denmark,Men_unemp,0.0
2018,Denmark,Men_unemp,0.0
2019,Denmark,Men_unemp,0.0
2020,Denmark,Men_unemp,0.0
2021,Denmark,Men_unemp,0.0
2022,Denmark,Men_unemp,0.0
2010,Finland,Men_unemp,8.9
2011,Finland,Men_unemp,8.3
2012,Finland,Men_unemp,8.1
2013,Finland,Men_unemp,8.7
2014,Finland,Men_unemp,9.1
2015,Finland,Men_unemp,9.7
2016,Finland,Men_unemp,8.9
2017,Finland,Men_unemp,8.8
2018,Finland,Men_unemp,7.3
2019,Finland,Men_unemp,7.1
2020,Finland,Men_unemp,7.6
2021,Finland,Men_unemp,8.0
2022,Finland,Men_unemp,0.0
2010,France,Men_unemp,8.4
2011,France,Men_unemp,8.3
2012,France,Men_unemp,8.7
2013,France,Men_unemp,9.2
2014,France,Men_unemp,9.8
2015,France,Men_unemp,9.9
2016,France,Men_unemp,9.5
2017,France,Men_unemp,8.7
2018,France,Men_unemp,8.4
2019,France,Men_unemp,8.0
2020,France,Men_unemp,7.5
2021,France,Men_unemp,7.5
2022,France,Men_unemp,0.0
2010,Germany,Men_unemp,7.0
2011,Germany,Men_unemp,5.9
2012,Germany,Men_unemp,5.1
2013,Germany,Men_unemp,5.1
2014,Germany,Men_unemp,4.8
2015,Germany,Men_unemp,4.5
2016,Germany,Men_unemp,3.9
2017,Germany,Men_unemp,3.5
2018,Germany,Men_unemp,3.2
2019,Germany,Men_unemp,2.9
2020,Germany,Men_unemp,3.1
2021,Germany,Men_unemp,3.2
2022,Germany,Men_unemp,0.0
2010,Greece,Men_unemp,9.4
2011,Greece,Men_unemp,14.4
2012,Greece,Men_unemp,20.3
2013,Greece,Men_unemp,23.2
2014,Greece,Men_unemp,22.6
2015,Greece,Men_unemp,20.9
2016,Greece,Men_unemp,19.1
2017,Greece,Men_unemp,17.1
2018,Greece,Men_unemp,14.8
2019,Greece,Men_unemp,13.1
2020,Greece,Men_unemp,13.6
2021,Greece,Men_unemp,11.1
2022,Greece,Men_unemp,0.0
2010,Hungary,Men_unemp,0.0
2011,Hungary,Men_unemp,0.0
2012,Hungary,Men_unemp,0.0
2013,Hungary,Men_unemp,0.0
2014,Hungary,Men_unemp,0.0
2015,Hungary,Men_unemp,0.0
2016,Hungary,Men_unemp,0.0
2017,Hungary,Men_unemp,0.0
2018,Hungary,Men_unemp,0.0
2019,Hungary,Men_unemp,0.0
2020,Hungary,Men_unemp,0.0
2021,Hungary,Men_unemp,0.0
2022,Hungary,Men_unemp,0.0
2010,Iceland,Men_unemp,0.0
2011,Iceland,Men_unemp,0.0
2012,Iceland,Men_unemp,0.0
2013,Iceland,Men_unemp,0.0
2014,Iceland,Men_unemp,0.0
2015,Iceland,Men_unemp,0.0
2016,Iceland,Men_unemp,0.0
2017,Iceland,Men_unemp,0.0
2018,Iceland,Men_unemp,0.0
2019,Iceland,Men_unemp,0.0
2020,Iceland,Men_unemp,0.0
2021,Iceland,Men_unemp,0.0
2022,Iceland,Men_unemp,0.0
2010,Ireland,Men_unemp,16.9
2011,Ireland,Men_unemp,17.8
2012,Ireland,Men_unemp,17.8
2013,Ireland,Men_unemp,15.0
2014,Ireland,Men_unemp,13.0
2015,Ireland,Men_unemp,10.7
2016,Ireland,Men_unemp,9.2
2017,Ireland,Men_unemp,7.1
2018,Ireland,Men_unemp,5.8
2019,Ireland,Men_unemp,5.3
2020,Ireland,Men_unemp,5.5
2021,Ireland,Men_unemp,6.1
2022,Ireland,Men_unemp,0.0
2010,Italy,Men_unemp,7.4
2011,Italy,Men_unemp,7.4
2012,Italy,Men_unemp,9.7
2013,Italy,Men_unemp,11.1
2014,Italy,Men_unemp,11.6
2015,Italy,Men_unemp,11.1
2016,Italy,Men_unemp,10.8
2017,Italy,Men_unemp,10.3
2018,Italy,Men_unemp,9.7
2019,Italy,Men_unemp,9.0
2020,Italy,Men_unemp,8.3
2021,Italy,Men_unemp,8.5
2022,Italy,Men_unemp,0.0
2010,Luxembourg,Men_unemp,2.4
2011,Luxembourg,Men_unemp,3.0
2012,Luxembourg,Men_unemp,3.7
2013,Luxembourg,Men_unemp,4.3
2014,Luxembourg,Men_unemp,4.7
2015,Luxembourg,Men_unemp,4.4
2016,Luxembourg,Men_unemp,3.9
2017,Luxembourg,Men_unemp,4.7
2018,Luxembourg,Men_unemp,4.7
2019,Luxembourg,Men_unemp,4.3
2020,Luxembourg,Men_unemp,5.8
2021,Luxembourg,Men_unemp,4.5
2022,Luxembourg,Men_unemp,0.0
2010,Netherlands,Men_unemp,4.0
2011,Netherlands,Men_unemp,3.7
2012,Netherlands,Men_unemp,4.8
2013,Netherlands,Men_unemp,6.5
2014,Netherlands,Men_unemp,6.5
2015,Netherlands,Men_unemp,5.9
2016,Netherlands,Men_unemp,5.1
2017,Netherlands,Men_unemp,4.0
2018,Netherlands,Men_unemp,3.4
2019,Netherlands,Men_unemp,3.1
2020,Netherlands,Men_unemp,4.2
2021,Netherlands,Men_unemp,3.5
2022,Netherlands,Men_unemp,0.0
2010,Norway,Men_unemp,0.0
2011,Norway,Men_unemp,0.0
2012,Norway,Men_unemp,0.0
2013,Norway,Men_unemp,0.0
2014,Norway,Men_unemp,0.0
2015,Norway,Men_unemp,0.0
2016,Norway,Men_unemp,0.0
2017,Norway,Men_unemp,0.0
2018,Norway,Men_unemp,0.0
2019,Norway,Men_unemp,0.0
2020,Norway,Men_unemp,0.0
2021,Norway,Men_unemp,0.0
2022,Norway,Men_unemp,0.0
2010,Poland,Men_unemp,0.0
2011,Poland,Men_unemp,0.0
2012,Poland,Men_unemp,0.0
2013,Poland,Men_unemp,0.0
2014,Poland,Men_unemp,0.0
2015,Poland,Men_unemp,0.0
2016,Poland,Men_unemp,0.0
2017,Poland,Men_unemp,0.0
2018,Poland,Men_unemp,0.0
2019,Poland,Men_unemp,0.0
2020,Poland,Men_unemp,0.0
2021,Poland,Men_unemp,0.0
2022,Poland,Men_unemp,0.0
2010,Portugal,Men_unemp,10.2
2011,Portugal,Men_unemp,12.7
2012,Portugal,Men_unemp,16.2
2013,Portugal,Men_unemp,16.4
2014,Portugal,Men_unemp,13.9
2015,Portugal,Men_unemp,12.6
2016,Portugal,Men_unemp,11.4
2017,Portugal,Men_unemp,8.7
2018,Portugal,Men_unemp,6.9
2019,Portugal,Men_unemp,6.1
2020,Portugal,Men_unemp,6.7
2021,Portugal,Men_unemp,6.7
2022,Portugal,Men_unemp,0.0
2010,Slovakia,Men_unemp,14.3
2011,Slovakia,Men_unemp,13.7
2012,Slovakia,Men_unemp,13.6
2013,Slovakia,Men_unemp,14.0
2014,Slovakia,Men_unemp,12.9
2015,Slovakia,Men_unemp,10.4
2016,Slovakia,Men_unemp,8.8
2017,Slovakia,Men_unemp,8.0
2018,Slovakia,Men_unemp,6.2
2019,Slovakia,Men_unemp,5.7
2020,Slovakia,Men_unemp,6.2
2021,Slovakia,Men_unemp,6.8
2022,Slovakia,Men_unemp,0.0
2010,Spain,Men_unemp,16.9
2011,Spain,Men_unemp,19.3
2012,Spain,Men_unemp,22.3
2013,Spain,Men_unemp,23.5
2014,Spain,Men_unemp,21.8
2015,Spain,Men_unemp,19.3
2016,Spain,Men_unemp,17.0
2017,Spain,Men_unemp,14.5
2018,Spain,Men_unemp,12.7
2019,Spain,Men_unemp,11.6
2020,Spain,Men_unemp,12.3
2021,Spain,Men_unemp,11.9
2022,Spain,Men_unemp,0.0
2010,Sweden,Men_unemp,0.0
2011,Sweden,Men_unemp,0.0
2012,Sweden,Men_unemp,0.0
2013,Sweden,Men_unemp,0.0
2014,Sweden,Men_unemp,0.0
2015,Sweden,Men_unemp,0.0
2016,Sweden,Men_unemp,0.0
2017,Sweden,Men_unemp,0.0
2018,Sweden,Men_unemp,0.0
2019,Sweden,Men_unemp,0.0
2020,Sweden,Men_unemp,0.0
2021,Sweden,Men_unemp,0.0
2022,Sweden,Men_unemp,0.0
2010,Switzerland,Men_unemp,0.0
2011,Switzerland,Men_unemp,0.0
2012,Switzerland,Men_unemp,0.0
2013,Switzerland,Men_unemp,0.0
2014,Switzerland,Men_unemp,0.0
2015,Switzerland,Men_unemp,0.0
2016,Switzerland,Men_unemp,0.0
2017,Switzerland,Men_unemp,0.0
2018,Switzerland,Men_unemp,0.0
2019,Switzerland,Men_unemp,0.0
2020,Switzerland,Men_unemp,0.0
2021,Switzerland,Men_unemp,0.0
2022,Switzerland,Men_unemp,0.0
2010,United Kingdom,Men_unemp,0.0
2011,United Kingdom,Men_unemp,0.0
2012,United Kingdom,Men_unemp,0.0
2013,United Kingdom,Men_unemp,0.0
2014,United Kingdom,Men_unemp,0.0
2015,United Kingdom,Men_unemp,0.0
2016,United Kingdom,Men_unemp,0.0
2017,United Kingdom,Men_unemp,0.0
2018,United Kingdom,Men_unemp,0.0
2019,United Kingdom,Men_unemp,0.0
2020,United Kingdom,Men_unemp,0.0
2021,United Kingdom,Men_unemp,0.0
2022,United Kingdom,Men_unemp,0.0
2010,Estonia,Men_unemp,19.4
2011,Estonia,Men_unemp,13.1
2012,Estonia,Men_unemp,10.6
2013,Estonia,Men_unemp,9.0
2014,Estonia,Men_unemp,7.9
2015,Estonia,Men_unemp,6.3
2016,Estonia,Men_unemp,7.3
2017,Estonia,Men_unemp,6.3
2018,Estonia,Men_unemp,5.1
2019,Estonia,Men_unemp,4.0
2020,Estonia,Men_unemp,7.1
2021,Estonia,Men_unemp,7.0
2022,Estonia,Men_unemp,0.0
2010,Russia,Men_unemp,0.0
2011,Russia,Men_unemp,0.0
2012,Russia,Men_unemp,0.0
2013,Russia,Men_unemp,0.0
2014,Russia,Men_unemp,0.0
2015,Russia,Men_unemp,0.0
2016,Russia,Men_unemp,0.0
2017,Russia,Men_unemp,0.0
2018,Russia,Men_unemp,0.0
2019,Russia,Men_unemp,0.0
2020,Russia,Men_unemp,0.0
2021,Russia,Men_unemp,0.0
2010,Slovenia,Men_unemp,7.4
2011,Slovenia,Men_unemp,8.2
2012,Slovenia,Men_unemp,8.6
2013,Slovenia,Men_unemp,9.4
2014,Slovenia,Men_unemp,8.9
2015,Slovenia,Men_unemp,8.0
2016,Slovenia,Men_unemp,7.4
2017,Slovenia,Men_unemp,5.9
2018,Slovenia,Men_unemp,4.7
2019,Slovenia,Men_unemp,4.0
2020,Slovenia,Men_unemp,4.5
2021,Slovenia,Men_unemp,4.3
2022,Slovenia,Men_unemp,0.0
2010,Latvia,Men_unemp,0.0
2011,Latvia,Men_unemp,0.0
2012,Latvia,Men_unemp,0.0
2013,Latvia,Men_unemp,0.0
2014,Latvia,Men_unemp,0.0
2015,Latvia,Men_unemp,0.0
2016,Latvia,Men_unemp,0.0
2017,Latvia,Men_unemp,10.0
2018,Latvia,Men_unemp,8.7
2019,Latvia,Men_unemp,7.3
2020,Latvia,Men_unemp,9.0
2021,Latvia,Men_unemp,8.9
2022,Latvia,Men_unemp,0.0
2010,Lithuania,Men_unemp,0.0
2011,Lithuania,Men_unemp,0.0
2012,Lithuania,Men_unemp,0.0
2013,Lithuania,Men_unemp,0.0
2014,Lithuania,Men_unemp,0.0
2015,Lithuania,Men_unemp,0.0
2016,Lithuania,Men_unemp,0.0
2017,Lithuania,Men_unemp,0.0
2018,Lithuania,Men_unemp,7.0
2019,Lithuania,Men_unemp,7.4
2020,Lithuania,Men_unemp,9.4
2021,Lithuania,Men_unemp,7.9
2022,Lithuania,Men_unemp,0.0
2010,Croatia,Men_unemp,0.0
2011,Croatia,Men_unemp,0.0
2012,Croatia,Men_unemp,0.0
2013,Croatia,Men_unemp,0.0
2014,Croatia,Men_unemp,0.0
2015,Croatia,Men_unemp,0.0
2016,Croatia,Men_unemp,0.0
2017,Croatia,Men_unemp,0.0
2018,Croatia,Men_unemp,0.0
2019,Croatia,Men_unemp,0.0
2020,Croatia,Men_unemp,0.0
2021,Croatia,Men_unemp,0.0
2022,Croatia,Men_unemp,0.0
